Decade	Year of Release Date	Title	Genres	Poster Path	Number of Records	Revenue
2010	2014	ABCs of Death 2	[{'id': 27, 'name': 'Horror'}]	/npN4yjO7MLg1ouMUF4VZ87ChiO1.jpg	1	7,171
2010	2014	About Last Night	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/scGmWVpSt0Yaanwuxe1IvA5lZRG.jpg	1	49,002,684
2010	2014	Adult Beginners	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]	/4StONAgxFEMCTTW6IsdkqLeo3RN.jpg	1	108,808
2010	2014	Afflicted	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/rJeJXo3ZyEM5lpOn0kXab7TIrb6.jpg	1	121,179
2010	2014	Alexander and the Terrible, Horrible, No Good, Very Bad Day	[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]	/f29NQJaWyzXldOGT7F5CDKbwAH9.jpg	1	100,654,149
2010	2014	All at Once	[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]	/hNsmPpl3zLG36jr4EIEd5P8I4pa.jpg	1	3
2010	2014	Aloft	[{'id': 18, 'name': 'Drama'}]	/3SBOv35dmNJ6pIfBnSjsdpTwi4P.jpg	1	53,086
2010	2014	American Sniper	[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]	/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg	1	542,307,423
2010	2014	An Eye for Beauty	[{'id': 18, 'name': 'Drama'}]	/62PVBV9RZwLpGDK2IHwM32Zz25M.jpg	1	40,000
2010	2014	And So It Goes	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/nuoE9Cy94KbJjQjyWGyDMtedfN3.jpg	1	25,312,387
2010	2014	Annabelle	[{'id': 27, 'name': 'Horror'}]	/yAgxM61Sn0dYML4C9v3MJFp5zPI.jpg	1	255,273,813
2010	2014	Annie	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]	/hkvKhuUUgjJ4jrXKkvqoQ5JnQx5.jpg	1	133,821,816
2010	2014	Apartment 18	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]	/aU51pWVHtLVsFOJA88Gp7F5l1CY.jpg	1	320,395
2010	2014	As Above, So Below	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/rXhroOVTfR4Dde7Vci2L3FVGAZh.jpg	1	40,100,000
2010	2014	Atlas Shrugged Part III: Who is John Galt?	[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]	/mJ1KZcBj9RmVynnkrHwjclbwQbd.jpg	1	846,704
2010	2014	Bangalore Days	[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]	/vgQrDwzp0fOezkQZgsr4HO7PtDb.jpg	1	1,300,000
2010	2014	Barbecue	[{'id': 35, 'name': 'Comedy'}]	/cDZ10sJooF8Xrl4wtsujXPidpGc.jpg	1	14,348,529
2010	2014	Barefoot	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/m8iFS5IW1LSEX0and2FEWzy6GCX.jpg	1	15,071
2010	2014	Batman: Assault on Arkham	[{'id': 53, 'name': 'Thriller'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]	/jY5DEgyMmHUh4AbWTu6pOb5g7vk.jpg	1	4,571,025
2010	2014	Beauty and the Beast	[{'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]	/60nCGtU0z7569et1Ol2WUCmCMeg.jpg	1	49,100,000
2010	2014	Before I Disappear	[{'id': 18, 'name': 'Drama'}]	/3gyglAKTe1yFzxg9BBioIphHPZp.jpg	1	8,251
2010	2014	Before I Go to Sleep	[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/3UG2Pb122c7Va8MBtr1OHRB1YPh.jpg	1	15,447,154
2010	2014	Before We Go	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]	/b9YNJaIqkA2zoNdP4ORtpVMnmVo.jpg	1	37,151
2010	2014	Better Living Through Chemistry	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]	/l7WXEkaZ0Uhhfzmatfktf5sbT7E.jpg	1	75,143
2010	2014	Beyond the Lights	[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]	/bSV6w2P27AKX0QI2g44fZYtJFiS.jpg	1	14,618,727
2010	2014	Beyond the Reach	[{'id': 53, 'name': 'Thriller'}]	/ouMb1EDwM88YYjlN37UzhByGKRO.jpg	1	45,895
2010	2014	Big Eyes	[{'id': 18, 'name': 'Drama'}]	/tkxE7BLschoqNzTikrGvZN7IL7K.jpg	1	28,883,511
2010	2014	Big Game	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]	/uSeDj6wb67WyBuwwAw9Nhh76quA.jpg	1	7,500,000
2010	2014	Big Hero 6	[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]	/9gLu47Zw5ertuFTZaxXOvNfy78T.jpg	1	652,105,443
2010	2014	Birdman	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]	/rSZs93P0LLxqlVEbI001UKoeCQC.jpg	1	103,215,094
2010	2014	Black or White	[{'id': 18, 'name': 'Drama'}]	/4N5jbTrGEb0BOtb2DfDqQquWtTx.jpg	1	21,571,189
2010	2014	Black Rose	[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]	/zvyRqhSJqc8ls5iTFiWPdhilgSY.jpg	1	855,450
2010	2014	Black Sea	[{'id': 12, 'name': 'Adventure'}]	/ghac5aKzS0tsmBhXXAWURcEEVk0.jpg	1	1,171,559
2010	2014	Blended	[{'id': 35, 'name': 'Comedy'}]	/l99PKd9tdwtpOS5jxHwDGKTsVUo.jpg	1	123,494,610
2010	2014	Blue Ruin	[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]	/jspgd5F60RH8sKFfuvVW5jVL1F0.jpg	1	258,384
2010	2014	Boulevard	[{'id': 18, 'name': 'Drama'}]	/154Ji5Whk6wl5Ki4chwqW8Uhy4F.jpg	1	126,150
2010	2014	Boyhood	[{'id': 18, 'name': 'Drama'}]	/eKi4e5zXhQKs0De4xu5AAMvu376.jpg	1	44,349,000
2010	2014	Brick Mansions	[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]	/v6M79FGu0G9KSR7bvXL76NbwyqC.jpg	1	68,896,829
2010	2014	Cake	[{'id': 18, 'name': 'Drama'}]	/pU3BusgT96dWUM6O9uOKwpuRI4w.jpg	1	2,360,281
2010	2014	Camp X-Ray	[{'id': 18, 'name': 'Drama'}]	/oGcmIqOAbV8npgY57u7tqzwPgc.jpg	1	59,744
2010	2014	Captain America: The Winter Soldier	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]	/5TQ6YDmymBpnF005OyoB7ohZps9.jpg	1	714,766,572
2010	2014	Chef	[{'id': 35, 'name': 'Comedy'}]	/dwweMX2MqYOYGg2Z2lZ8f6uopcg.jpg	1	45,967,935
2010	2014	Citizenfour	[{'id': 99, 'name': 'Documentary'}]	/yNuLhb2y6I5cO7BfiJ7bdfllnIG.jpg	1	3,003,169
2010	2014	Clouds of Sils Maria	[{'id': 18, 'name': 'Drama'}]	/nMntR8SXxDgU3pi0v1Gnx3tmr1L.jpg	1	1,851,517
2010	2014	Cold in July	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/zotsAuntzSFECpDWfkIWePcIJOq.jpg	1	427,418
2010	2014	Cooties	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]	/mGgWQ3LHWzqbk6NV5xrMFqL78zS.jpg	1	581,011
2010	2014	Dawn of the Planet of the Apes	[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/2EUAUIu5lHFlkj5FRryohlH6CRO.jpg	1	710,644,566
2010	2014	Dead Snow 2: Red vs. Dead	[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]	/dLd6A24aHTTBZo8R7OAFzthr6h2.jpg	1	37,473
2010	2014	Decoding Annie Parker	[{'id': 18, 'name': 'Drama'}]	/5aUYUQ7vt063WvFDC8VpHwNwMNA.jpg	1	48,390
2010	2014	Devil's Due	[{'id': 27, 'name': 'Horror'}]	/u8u1q4eu4Yxt8n1NXuykzguDjj8.jpg	1	36,433,975
2010	2014	Difret	[{'id': 18, 'name': 'Drama'}]	/u4oKTAOTIzZEbnDvCFaxes6HcOu.jpg	1	49,667
2010	2014	Diplomacy	[{'id': 18, 'name': 'Drama'}]	/rewX3kovBwqmuxjpZTPb9ghSFJa.jpg	1	3,946,880
2010	2014	Divergent	[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]	/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg	1	288,747,895
2010	2014	Dolphin Tale 2	[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]	/ga714OrcrFhCrhbHUfDG47fUU5F.jpg	1	52,424,533
2010	2014	Dr. Cabbie	[{'id': 35, 'name': 'Comedy'}]	/vQ8pbctkZXO5UhUwg5ZPsOoefUL.jpg	1	223,003
2010	2014	Dracula Untold	[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10752, 'name': 'War'}]	/4oy4e0DP6LRwRszfx8NY8EYBj8V.jpg	1	215,529,201
2010	2014	Draft Day	[{'id': 18, 'name': 'Drama'}]	/pb5FXL6pypVQbcs3TCzp5GqyTYr.jpg	1	28,831,145
2010	2014	Dumb and Dumber To	[{'id': 35, 'name': 'Comedy'}]	/Ekw3ijq9L6RiKvv5m2tPOEklHF.jpg	1	169,837,010
2010	2014	Duniyadari	[]	/prvn3tboXu0n93NTVSUMjbLfAS6.jpg	1	3
2010	2014	Earth to Echo	[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]	/tWPWo3JgwM7uGX096mWXmWPl8k8.jpg	1	45,300,000
2010	2014	Easy on the Eyes	[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]	/9YAVhnHha9YL6p5NnAnMURo5aVf.jpg	1	4,864,560
2010	2014	Eden	[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]	/leskpLRqBFFkTGrMbmcAoizJAFx.jpg	1	65,460
2010	2014	Edge of Tomorrow	[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]	/tpoVEYvm6qcXueZrQYJNRLXL88s.jpg	1	370,541,256
2010	2014	Endless Love	[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/wWkTnQosziIXEePOyunr53el8fe.jpg	1	34,077,920
2010	2014	Escobar: Paradise Lost	[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]	/4e1q2uZ4GB89n9iJa9lRx4mv37W.jpg	1	3,758,328
2010	2014	Exodus: Gods and Kings	[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]	/ycDcPCpWM7hSdIR6tFkOzQPkve2.jpg	1	268,031,828
2010	2014	Fasten Your Seatbelts	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]	/r6d0mj2JJuwtPOjdJC9Ldus4NkH.jpg	1	5,260,000
2010	2014	Faster than Rabbits	[{'id': 35, 'name': 'Comedy'}]	/hpJoe3hL9Bw7uVqvosc27ifM96z.jpg	1	5,279,982
2010	2014	Finding Vivian Maier	[{'id': 99, 'name': 'Documentary'}]	/i3rK96zzTBPAdQUcGGFB0q3schs.jpg	1	1,503,616
2010	2014	For Love or Money	[{'id': 10749, 'name': 'Romance'}]	/wLx1s485NUmcr8HdJ0zGaAuQtOu.jpg	1	5,600,000
2010	2014	Forbidden Kingdom	[{'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]	/mT01izjrzPU96FWQWddysfDFFf5.jpg	1	34,592,118
2010	2014	Force Majeure	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/rGMtc9AtZsnWSSL5VnLaGvx1PI6.jpg	2	2,718,994
2010	2014	Foxcatcher	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/vLZ8vG6qAeMW5iAtc4pJ5kJyqjr.jpg	1	12,096,300
2010	2014	Frank	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]	/xiGr26WcKudo7XISNid0OMnKRR4.jpg	1	645,186
2010	2014	French Women	[{'id': 35, 'name': 'Comedy'}]	/1rPxRkVfqEbQSJNj7nSPchMfcxM.jpg	1	12,058,187
2010	2014	Fury	[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]	/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg	1	211,817,906
2010	2014	Gemma Bovery	[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]	/mahZKBraamrJEDll8tTm48PqHcR.jpg	1	154,701
2010	2014	Get on Up	[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]	/n1jw04rLk8YRVEJ9D6gQWIiDtfi.jpg	1	31,911,598
2010	2014	Girlhood	[{'id': 18, 'name': 'Drama'}]	/towsWW8B5U8wRXSI2RULoOFohP5.jpg	1	60,765
2010	2014	Glen Campbell: I'll Be Me	[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]	/fEyp8k5cIgochfpsD6tsYCkhhzS.jpg	1	365,522
2010	2014	God's Not Dead	[{'id': 18, 'name': 'Drama'}]	/a4QdH1RG6jvzZ1SLmCI7vaDD9Ez.jpg	1	29,789,000
2010	2014	God's Pocket	[{'id': 18, 'name': 'Drama'}]	/wpqkpwFWMbTe7H7BMHyoAPgIxpp.jpg	1	169,976
2010	2014	Godzilla	[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]	/szVwkB4H5yyOJBVuQ432b9boO0N.jpg	1	529,076,069
2010	2014	Gone Girl	[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]	/gdiLTof3rbPDAmPaCf4g6op46bj.jpg	1	369,330,363
2010	2014	Goodnight Mommy	[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/1IXU1O05LVe2B1ivg2mkFVVbb53.jpg	1	1,178,196
2010	2014	Guardians of the Galaxy	[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]	/y31QB9kn3XSudA15tV7UWQ9XLuW.jpg	1	773,328,629
2010	2014	Heaven is for Real	[{'id': 18, 'name': 'Drama'}]	/70CMoPOVPRzBmZiW0DXSU8Yvukt.jpg	1	101,332,962
2010	2014	Hector and the Search for Happiness	[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]	/8EXGHKbT8EQRStYEYlNZUdCP414.jpg	1	1,124,445
2010	2014	Hercules	[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]	/jEeMN83CRI7lIEffTlgzBcUZzuN.jpg	1	243,400,000
2010	2014	Heropanti	[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}]	/1DMHnPFj72Q4y1KZLXiG8t3vUFX.jpg	1	10,000,000
2010	2014	Honeymoon	[{'id': 27, 'name': 'Horror'}]	/5jZRisBShiBpsH2k5rDYGEl9fSh.jpg	1	9,318
2010	2014	Horrible Bosses 2	[{'id': 35, 'name': 'Comedy'}]	/zRkLCOx7o9tjPYb9s7u6mpw8VOs.jpg	1	107,670,357
2010	2014	How to Train Your Dragon 2	[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]	/lRjOR4uclMQijUav4OjeZprlehu.jpg	1	609,123,048
2010	2014	Human Capital	[{'id': 18, 'name': 'Drama'}]	/bOsrrCSE20uUaDofmrtMUlokW6P.jpg	1	5,809,330
2010	2014	I Am Ali	[{'id': 99, 'name': 'Documentary'}]	/sngOKT4Eg0rpUnmodzlAhbLOIGO.jpg	1	7,205
2010	2014	I Origins	[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]	/wyC666XyqCGlPEkmS7JkvoWYduF.jpg	1	336,472
2010	2014	I, Frankenstein	[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]	/7DhoIiGPXDhKHy4sjghAAOloPJM.jpg	1	71,154,592
2010	2014	If I Stay	[{'id': 18, 'name': 'Drama'}]	/isUQKy3cdfN62DfIp0dhl4hD5oc.jpg	1	78,874,843
2010	2014	Infinitely Polar Bear	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/guVYb5fFtlUdEqXLOKqPXMnS9KS.jpg	1	1,430,655
2010	2014	Inherent Vice	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]	/2fCg6FORkgRLpFIKlUg4gULIn1u.jpg	1	11,110,975
2010	2014	Interstellar	[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]	/nBNZadXqJSdt05SHLqgT0HuC5Gm.jpg	1	675,120,017
2010	2014	Into the Storm	[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]	/dtuyhlOtqj8zPPFgTgWJ0bF3s2h.jpg	1	160,602,194
2010	2014	Into the Woods	[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]	/5h91odPFNlBuJbRBj5N4MEBfXDE.jpg	1	212,902,372
2010	2014	Jack Ryan: Shadow Recruit	[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/jBibISmRBUO35p0Picv0nOo33sc.jpg	1	50,549,107
2010	2014	Jersey Boys	[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]	/eauqByydTE8zx74Hd4CSE5mCw3u.jpg	1	67,347,013
2010	2014	Jimmy's Hall	[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]	/AmuALEbwnF0eMGNNFqblOJIqeoM.jpg	1	2,606,000
2010	2014	Jinn	[{'id': 53, 'name': 'Thriller'}]	/qX3urv2W4Snu9IXcLt9a8KexEaO.jpg	1	149,337
2010	2014	Joe	[{'id': 18, 'name': 'Drama'}]	/bvcLnoffCm67n7pZPVdJ6pluJsi.jpg	1	2,365,467
2010	2014	John Wick	[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]	/5vHssUeVe25bMrof1HyaPyWgaP.jpg	1	88,761,661
2010	2014	Julia	[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]	/n90Yh2GtoN8DS1xHjhkYRVcN5AN.jpg	1	2,710
2010	2014	Justice League: War	[{'id': 16, 'name': 'Animation'}]	/11X9WnPuSCnKavfTe0AJ935MDl4.jpg	1	5,155,325
2010	2014	Kick	[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/we4moX9pbo3DAG8VxCOcBxUsM0V.jpg	1	55,000,000
2010	2014	Kidnapping, Caucasian Style	[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]	/wAyzDQp8FHXzlai99DUwZeRk1Z2.jpg	1	179,000
2010	2014	Kill the Messenger	[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]	/i5Tgu6x2f5ALvHLmHRqDo69Vj0I.jpg	1	2,450,846
2010	2014	Kung Fu Jungle	[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]	/uTgzEoPNiMOUUyDxlg4s3SUQEGn.jpg	1	129,115
2010	2014	Labyrinth of Lies	[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]	/iUr9nRy8nw3H0zqNK1hEpQv7naV.jpg	1	794,452
2010	2014	Laggies	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/dNcoXoRC7JHiqbe7k5Ufo6syiPP.jpg	1	1,066,981
2010	2014	Last Days in Vietnam	[{'id': 10752, 'name': 'War'}, {'id': 99, 'name': 'Documentary'}]	/vy6LGHpwOVULVOqTLnJyZIbiDDi.jpg	1	161
2010	2014	Learning to Drive	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/7rSgR0M7yOHuCJa8msQgCcsTK2J.jpg	1	3,447,633
2010	2014	Left Behind	[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]	/lWf8po2lGleVuzRB4lpHavVT1Lv.jpg	1	19,682,924
2010	2014	Let's Be Cops	[{'id': 35, 'name': 'Comedy'}]	/ayYibwWAA9NxJPaD9GSybPShtvL.jpg	1	136,621,271
2010	2014	Life After Beth	[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]	/8SBHU1oLnj6gurSR9o5EQGCPrCK.jpg	1	88,273
2010	2014	Life Partners	[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]	/i0HIFCSIGB3RibSqwV9JojubOSS.jpg	1	8,265
2010	2014	Like Sunday, Like Rain	[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]	/tkipMV1Bw0S7HJY8cdVzX1Z5VGS.jpg	1	28,208
2010	2014	Locke	[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/2Prgt4JXhwiwkgotknBO4scXR8S.jpg	1	4,635,300
2010	2014	Locust	[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]	/7IJ9hZtFB9fRLh1GspFmiVZ3zVl.jpg	1	467,363
2010	2014	Love at First Fight	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/cvNdGacd4IDq0pA6Pbphi1HEQkl.jpg	1	23,598
2010	2014	Love Is Strange	[{'id': 18, 'name': 'Drama'}]	/nU6Cs1pozL4LqRKSUgBGc7cluwi.jpg	1	2,262,223
2010	2014	Love, Rosie	[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]	/qGYr7P3s0gx5YLvrILnbAkpTt1K.jpg	1	4,439,431
2010	2014	Lucy	[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]	/rwn876MeqienhOVSSjtUPnwxn0Z.jpg	1	126,546,825
2010	2014	Magic in the Moonlight	[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]	/tdOeHeBCJQWIJNVpskWnqWgdo5e.jpg	1	51,029,361
2010	2014	Maleficent	[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]	/4FYu1AAu14tuBU0lns0hbKiHUcH.jpg	1	758,539,785
2010	2014	Maps to the Stars	[{'id': 18, 'name': 'Drama'}]	/ciIFIMR78V9BMfLEylJGSwnlwm.jpg	1	1,338,365
2010	2014	Marshland	[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]	/7pkg0t1p4GAV2gzYe5MEFwoz4AM.jpg	1	5,169,755
2010	2014	Mary Kom	[{'id': 18, 'name': 'Drama'}]	/2axRbJAy6DFYSU73mQjmfGY4gEw.jpg	1	15,536,328
2010	2014	Match	[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]	/jTVUrZkF8G8hwlUufK8K4N9CRun.jpg	1	37,285
2010	2014	Men, Women & Children	[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]	/vXo8FhmIf8cxVQL7S3VB4xBSQL2.jpg	1	461,162
2010	2014	Merchants of Doubt	[{'id': 99, 'name': 'Documentary'}]	/fyz8ii2vknNk5CEZ49JdNahBuTt.jpg	1	192,400
2010	2014	Million Dollar Arm	[{'id': 18, 'name': 'Drama'}]	/rYOQL42cDdsbhfgaxeEW4SlszUp.jpg	1	38,307,627
2010	2014	Miss Julie	[{'id': 18, 'name': 'Drama'}]	/hwum1Ub6BYHlyMBca8Y7AIMuJ6i.jpg	1	5,000,000
2010	2014	Mommy	[{'id': 18, 'name': 'Drama'}]	/tpoaLlY0ZdVGDLToVwkGdWxLHRe.jpg	1	3,494,070
2010	2014	Moms' Night Out	[{'id': 35, 'name': 'Comedy'}]	/7h5QMgS3mjkeW07Oe5oC3v16uAZ.jpg	1	10,429,707
2010	2014	Mr. Peabody & Sherman	[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]	/wGRWVfhMdGIThSDld2965oUkJ5E.jpg	1	272,912,430
2010	2014	Mr. Turner	[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]	/uZkqc8bHT0XPQrCKZV8QAtmT4cI.jpg	1	5,405,500
2010	2014	Mrs. Brown's Boys D'Movie	[{'id': 35, 'name': 'Comedy'}]	/15iHEYmYJTie1NTE82tHOhiL60V.jpg	1	23,000,000
2010	2014	Muppets Most Wanted	[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 10751, 'name': 'Family'}]	/bxDby1r6WW3HyWzA9vd8uCMG9E6.jpg	1	80,383,290
